timestamp,hour,requests_per_15min,total_tokens_15min,gpu_energy_j_per_15min,avg_gpu_power_w,server_room_power_kw
2024-08-01 20:30:00,20.5,102,14688,0.0,0.0,0.0
2024-08-01 20:45:00,20.75,89,12816,0.0,0.0,0.0
2024-08-01 21:00:00,21.0,78,11232,0.0,0.0,0.0
2024-08-01 21:15:00,21.25,111,15984,0.0,0.0,0.0
2024-08-01 21:30:00,21.5,44,6336,0.0,0.0,0.0
2024-08-01 21:45:00,21.75,107,15408,0.0,0.0,0.0
2024-08-01 22:00:00,22.0,96,13824,0.0,0.0,0.0
2024-08-01 22:15:00,22.25,48,6912,0.0,0.0,0.0
2024-08-01 22:30:00,22.5,71,10224,0.0,0.0,0.0
2024-08-01 22:45:00,22.75,62,8928,0.0,0.0,0.0
2024-08-01 23:00:00,23.0,61,8784,0.0,0.0,0.0
2024-08-01 23:15:00,23.25,72,10368,0.0,0.0,0.0
2024-08-01 23:30:00,23.5,73,10512,0.0,0.0,0.0
2024-08-01 23:45:00,23.75,30,4320,0.0,0.0,0.0
2024-08-02 00:00:00,0.0,10,1440,0.0,0.0,0.0
2024-08-02 00:15:00,0.25,47,6768,0.0,0.0,0.0
2024-08-02 00:30:00,0.5,46,6624,0.0,0.0,0.0
2024-08-02 00:45:00,0.75,54,7776,0.0,0.0,0.0
2024-08-02 01:00:00,1.0,25,3600,0.0,0.0,0.0
2024-08-02 01:15:00,1.25,90,12960,0.0,0.0,0.0
2024-08-02 01:30:00,1.5,82,11808,0.0,0.0,0.0
2024-08-02 01:45:00,1.75,71,10224,0.0,0.0,0.0
2024-08-02 02:00:00,2.0,43,6192,0.0,0.0,0.0
2024-08-02 02:15:00,2.25,50,7200,0.0,0.0,0.0
2024-08-02 02:30:00,2.5,50,7200,0.0,0.0,0.0
2024-08-02 02:45:00,2.75,10,1440,0.0,0.0,0.0
2024-08-02 03:00:00,3.0,38,5472,0.0,0.0,0.0
2024-08-02 03:15:00,3.25,89,12816,0.0,0.0,0.0
2024-08-02 03:30:00,3.5,10,1440,0.0,0.0,0.0
2024-08-02 03:45:00,3.75,47,6768,0.0,0.0,0.0
2024-08-02 04:00:00,4.0,29,4176,0.0,0.0,0.0
2024-08-02 04:15:00,4.25,15,2160,0.0,0.0,0.0
2024-08-02 04:30:00,4.5,42,6048,0.0,0.0,0.0
2024-08-02 04:45:00,4.75,81,11664,0.0,0.0,0.0
2024-08-02 05:00:00,5.0,53,7632,0.0,0.0,0.0
2024-08-02 05:15:00,5.25,88,12672,0.0,0.0,0.0
2024-08-02 05:30:00,5.5,63,9072,0.0,0.0,0.0
2024-08-02 05:45:00,5.75,26,3744,0.0,0.0,0.0
2024-08-02 06:00:00,6.0,89,12816,0.0,0.0,0.0
2024-08-02 06:15:00,6.25,48,6912,0.0,0.0,0.0
2024-08-02 06:30:00,6.5,68,9792,0.0,0.0,0.0
2024-08-02 06:45:00,6.75,90,12960,0.0,0.0,0.0
2024-08-02 07:00:00,7.0,50,7200,0.0,0.0,0.0
2024-08-02 07:15:00,7.25,126,18145,0.0,0.0,0.0
2024-08-02 07:30:00,7.5,81,11664,0.0,0.0,0.0
2024-08-02 07:45:00,7.75,108,15552,0.0,0.0,0.0
2024-08-02 08:00:00,8.0,80,11520,0.0,0.0,0.0
2024-08-02 08:15:00,8.25,112,16128,0.0,0.0,0.0
2024-08-02 08:30:00,8.5,115,16560,0.0,0.0,0.0
2024-08-02 08:45:00,8.75,123,17713,0.0,0.0,0.0
2024-08-02 09:00:00,9.0,122,17568,0.0,0.0,0.0
2024-08-02 09:15:00,9.25,163,23473,0.0,0.0,0.0
2024-08-02 09:30:00,9.5,146,21025,0.0,0.0,0.0
2024-08-02 09:45:00,9.75,85,12240,0.0,0.0,0.0
2024-08-02 10:00:00,10.0,142,20449,0.0,0.0,0.0
2024-08-02 10:15:00,10.25,175,25201,0.0,0.0,0.0
2024-08-02 10:30:00,10.5,209,30097,0.0,0.0,0.0
2024-08-02 10:45:00,10.75,138,19873,0.0,0.0,0.0
2024-08-02 11:00:00,11.0,175,25201,0.0,0.0,0.0
2024-08-02 11:15:00,11.25,176,25345,0.0,0.0,0.0
2024-08-02 11:30:00,11.5,204,29377,0.0,0.0,0.0
2024-08-02 11:45:00,11.75,176,25345,0.0,0.0,0.0
2024-08-02 12:00:00,12.0,173,24913,0.0,0.0,0.0
2024-08-02 12:15:00,12.25,174,25057,0.0,0.0,0.0
2024-08-02 12:30:00,12.5,179,25777,0.0,0.0,0.0
2024-08-02 12:45:00,12.75,226,32545,0.0,0.0,0.0
2024-08-02 13:00:00,13.0,194,27937,0.0,0.0,0.0
2024-08-02 13:15:00,13.25,179,25777,0.0,0.0,0.0
2024-08-02 13:30:00,13.5,189,27217,0.0,0.0,0.0
2024-08-02 13:45:00,13.75,205,29521,0.0,0.0,0.0
2024-08-02 14:00:00,14.0,192,27649,0.0,0.0,0.0
2024-08-02 14:15:00,14.25,189,27217,0.0,0.0,0.0
2024-08-02 14:30:00,14.5,230,33121,0.0,0.0,0.0
2024-08-02 14:45:00,14.75,163,23473,0.0,0.0,0.0
2024-08-02 15:00:00,15.0,181,26065,0.0,0.0,0.0
2024-08-02 15:15:00,15.25,188,27073,0.0,0.0,0.0
2024-08-02 15:30:00,15.5,250,36002,0.0,0.0,0.0
2024-08-02 15:45:00,15.75,185,26641,0.0,0.0,0.0
2024-08-02 16:00:00,16.0,136,19585,0.0,0.0,0.0
2024-08-02 16:15:00,16.25,146,21025,0.0,0.0,0.0
2024-08-02 16:30:00,16.5,173,24913,0.0,0.0,0.0
2024-08-02 16:45:00,16.75,158,22753,0.0,0.0,0.0
2024-08-02 17:00:00,17.0,174,25057,0.0,0.0,0.0
2024-08-02 17:15:00,17.25,176,25345,0.0,0.0,0.0
2024-08-02 17:30:00,17.5,187,26929,0.0,0.0,0.0
2024-08-02 17:45:00,17.75,153,22033,0.0,0.0,0.0
2024-08-02 18:00:00,18.0,181,26065,0.0,0.0,0.0
2024-08-02 18:15:00,18.25,142,20449,0.0,0.0,0.0
2024-08-02 18:30:00,18.5,151,21745,0.0,0.0,0.0
2024-08-02 18:45:00,18.75,133,19153,0.0,0.0,0.0
2024-08-02 19:00:00,19.0,136,19585,0.0,0.0,0.0
2024-08-02 19:15:00,19.25,115,16560,0.0,0.0,0.0
2024-08-02 19:30:00,19.5,82,11808,0.0,0.0,0.0
2024-08-02 19:45:00,19.75,153,22033,0.0,0.0,0.0
2024-08-02 20:00:00,20.0,91,13104,0.0,0.0,0.0
2024-08-02 20:15:00,20.25,116,16704,0.0,0.0,0.0
2024-08-02 20:30:00,20.5,122,17568,0.0,0.0,0.0
2024-08-02 20:45:00,20.75,27,3888,0.0,0.0,0.0
2024-08-02 21:00:00,21.0,73,10512,0.0,0.0,0.0
2024-08-02 21:15:00,21.25,90,12960,0.0,0.0,0.0
2024-08-02 21:30:00,21.5,49,7056,0.0,0.0,0.0
2024-08-02 21:45:00,21.75,92,13248,0.0,0.0,0.0
2024-08-02 22:00:00,22.0,86,12384,0.0,0.0,0.0
2024-08-02 22:15:00,22.25,62,8928,0.0,0.0,0.0
2024-08-02 22:30:00,22.5,44,6336,0.0,0.0,0.0
2024-08-02 22:45:00,22.75,77,11088,0.0,0.0,0.0
2024-08-02 23:00:00,23.0,97,13968,0.0,0.0,0.0
2024-08-02 23:15:00,23.25,66,9504,0.0,0.0,0.0
2024-08-02 23:30:00,23.5,47,6768,0.0,0.0,0.0
2024-08-02 23:45:00,23.75,72,10368,0.0,0.0,0.0
2024-08-03 00:00:00,0.0,51,7344,0.0,0.0,0.0
2024-08-03 00:15:00,0.25,35,5040,0.0,0.0,0.0
2024-08-03 00:30:00,0.5,95,13680,0.0,0.0,0.0
2024-08-03 00:45:00,0.75,27,3888,0.0,0.0,0.0
2024-08-03 01:00:00,1.0,77,11088,0.0,0.0,0.0
2024-08-03 01:15:00,1.25,83,11952,0.0,0.0,0.0
2024-08-03 01:30:00,1.5,57,8208,0.0,0.0,0.0
2024-08-03 01:45:00,1.75,73,10512,0.0,0.0,0.0
2024-08-03 02:00:00,2.0,53,7632,0.0,0.0,0.0
2024-08-03 02:15:00,2.25,90,12960,0.0,0.0,0.0
2024-08-03 02:30:00,2.5,39,5616,0.0,0.0,0.0
2024-08-03 02:45:00,2.75,67,9648,0.0,0.0,0.0
2024-08-03 03:00:00,3.0,25,3600,0.0,0.0,0.0
2024-08-03 03:15:00,3.25,10,1440,0.0,0.0,0.0
2024-08-03 03:30:00,3.5,16,2304,0.0,0.0,0.0
2024-08-03 03:45:00,3.75,10,1440,0.0,0.0,0.0
2024-08-03 04:00:00,4.0,83,11952,0.0,0.0,0.0
2024-08-03 04:15:00,4.25,52,7488,0.0,0.0,0.0
2024-08-03 04:30:00,4.5,115,16560,0.0,0.0,0.0
2024-08-03 04:45:00,4.75,69,9936,0.0,0.0,0.0
2024-08-03 05:00:00,5.0,89,12816,0.0,0.0,0.0
2024-08-03 05:15:00,5.25,79,11376,0.0,0.0,0.0
2024-08-03 05:30:00,5.5,149,21457,0.0,0.0,0.0
2024-08-03 05:45:00,5.75,66,9504,0.0,0.0,0.0
2024-08-03 06:00:00,6.0,89,12816,0.0,0.0,0.0
2024-08-03 06:15:00,6.25,44,6336,0.0,0.0,0.0
2024-08-03 06:30:00,6.5,62,8928,0.0,0.0,0.0
2024-08-03 06:45:00,6.75,95,13680,0.0,0.0,0.0
2024-08-03 07:00:00,7.0,10,1440,0.0,0.0,0.0
2024-08-03 07:15:00,7.25,41,5904,0.0,0.0,0.0
2024-08-03 07:30:00,7.5,22,3168,0.0,0.0,0.0
2024-08-03 07:45:00,7.75,71,10224,0.0,0.0,0.0
2024-08-03 08:00:00,8.0,96,13824,0.0,0.0,0.0
2024-08-03 08:15:00,8.25,85,12240,0.0,0.0,0.0
2024-08-03 08:30:00,8.5,99,14256,0.0,0.0,0.0
2024-08-03 08:45:00,8.75,84,12096,0.0,0.0,0.0
2024-08-03 09:00:00,9.0,131,18865,0.0,0.0,0.0
2024-08-03 09:15:00,9.25,70,10080,0.0,0.0,0.0
2024-08-03 09:30:00,9.5,94,13536,0.0,0.0,0.0
2024-08-03 09:45:00,9.75,91,13104,0.0,0.0,0.0
2024-08-03 10:00:00,10.0,136,19585,0.0,0.0,0.0
2024-08-03 10:15:00,10.25,109,15696,0.0,0.0,0.0
2024-08-03 10:30:00,10.5,133,19153,0.0,0.0,0.0
2024-08-03 10:45:00,10.75,169,24337,0.0,0.0,0.0
2024-08-03 11:00:00,11.0,178,25633,0.0,0.0,0.0
2024-08-03 11:15:00,11.25,113,16272,0.0,0.0,0.0
2024-08-03 11:30:00,11.5,204,29377,0.0,0.0,0.0
2024-08-03 11:45:00,11.75,160,23041,0.0,0.0,0.0
2024-08-03 12:00:00,12.0,165,23761,0.0,0.0,0.0
2024-08-03 12:15:00,12.25,241,34705,0.0,0.0,0.0
2024-08-03 12:30:00,12.5,203,29233,0.0,0.0,0.0
2024-08-03 12:45:00,12.75,172,24769,0.0,0.0,0.0
2024-08-03 13:00:00,13.0,136,19585,0.0,0.0,0.0
2024-08-03 13:15:00,13.25,193,27793,0.0,0.0,0.0
2024-08-03 13:30:00,13.5,159,22897,0.0,0.0,0.0
2024-08-03 13:45:00,13.75,229,32977,0.0,0.0,0.0
2024-08-03 14:00:00,14.0,204,29377,0.0,0.0,0.0
2024-08-03 14:15:00,14.25,183,26353,0.0,0.0,0.0
2024-08-03 14:30:00,14.5,231,33265,0.0,0.0,0.0
2024-08-03 14:45:00,14.75,185,26641,0.0,0.0,0.0
2024-08-03 15:00:00,15.0,211,30385,0.0,0.0,0.0
2024-08-03 15:15:00,15.25,178,25633,0.0,0.0,0.0
2024-08-03 15:30:00,15.5,178,25633,0.0,0.0,0.0
2024-08-03 15:45:00,15.75,176,25345,0.0,0.0,0.0
2024-08-03 16:00:00,16.0,125,18001,0.0,0.0,0.0
2024-08-03 16:15:00,16.25,166,23905,0.0,0.0,0.0
2024-08-03 16:30:00,16.5,185,26641,0.0,0.0,0.0
2024-08-03 16:45:00,16.75,127,18289,0.0,0.0,0.0
2024-08-03 17:00:00,17.0,176,25345,0.0,0.0,0.0
2024-08-03 17:15:00,17.25,187,26929,0.0,0.0,0.0
2024-08-03 17:30:00,17.5,129,18577,0.0,0.0,0.0
2024-08-03 17:45:00,17.75,154,22177,0.0,0.0,0.0
2024-08-03 18:00:00,18.0,99,14256,0.0,0.0,0.0
2024-08-03 18:15:00,18.25,181,26065,0.0,0.0,0.0
2024-08-03 18:30:00,18.5,71,10224,0.0,0.0,0.0
2024-08-03 18:45:00,18.75,119,17136,0.0,0.0,0.0
2024-08-03 19:00:00,19.0,137,19729,0.0,0.0,0.0
2024-08-03 19:15:00,19.25,132,19009,0.0,0.0,0.0
2024-08-03 19:30:00,19.5,163,23473,0.0,0.0,0.0
2024-08-03 19:45:00,19.75,54,7776,0.0,0.0,0.0
2024-08-03 20:00:00,20.0,116,16704,0.0,0.0,0.0
2024-08-03 20:15:00,20.25,121,17424,0.0,0.0,0.0
2024-08-03 20:30:00,20.5,63,9072,0.0,0.0,0.0
2024-08-03 20:45:00,20.75,46,6624,0.0,0.0,0.0
2024-08-03 21:00:00,21.0,50,7200,0.0,0.0,0.0
2024-08-03 21:15:00,21.25,113,16272,0.0,0.0,0.0
2024-08-03 21:30:00,21.5,81,11664,0.0,0.0,0.0
2024-08-03 21:45:00,21.75,45,6480,0.0,0.0,0.0
2024-08-03 22:00:00,22.0,77,11088,0.0,0.0,0.0
2024-08-03 22:15:00,22.25,34,4896,0.0,0.0,0.0
2024-08-03 22:30:00,22.5,84,12096,0.0,0.0,0.0
2024-08-03 22:45:00,22.75,40,5760,0.0,0.0,0.0
2024-08-03 23:00:00,23.0,84,12096,0.0,0.0,0.0
2024-08-03 23:15:00,23.25,113,16272,0.0,0.0,0.0
2024-08-03 23:30:00,23.5,66,9504,0.0,0.0,0.0
2024-08-03 23:45:00,23.75,60,8640,0.0,0.0,0.0
2024-08-04 00:00:00,0.0,16,2304,0.0,0.0,0.0
2024-08-04 00:15:00,0.25,47,6768,0.0,0.0,0.0
2024-08-04 00:30:00,0.5,42,6048,0.0,0.0,0.0
2024-08-04 00:45:00,0.75,88,12672,0.0,0.0,0.0
2024-08-04 01:00:00,1.0,60,8640,0.0,0.0,0.0
2024-08-04 01:15:00,1.25,83,11952,0.0,0.0,0.0
2024-08-04 01:30:00,1.5,44,6336,0.0,0.0,0.0
2024-08-04 01:45:00,1.75,46,6624,0.0,0.0,0.0
2024-08-04 02:00:00,2.0,70,10080,0.0,0.0,0.0
2024-08-04 02:15:00,2.25,26,3744,0.0,0.0,0.0
2024-08-04 02:30:00,2.5,69,9936,0.0,0.0,0.0
2024-08-04 02:45:00,2.75,10,1440,0.0,0.0,0.0
2024-08-04 03:00:00,3.0,33,4752,0.0,0.0,0.0
2024-08-04 03:15:00,3.25,65,9360,0.0,0.0,0.0
2024-08-04 03:30:00,3.5,68,9792,0.0,0.0,0.0
2024-08-04 03:45:00,3.75,20,2880,0.0,0.0,0.0
2024-08-04 04:00:00,4.0,46,6624,0.0,0.0,0.0
2024-08-04 04:15:00,4.25,32,4608,0.0,0.0,0.0
2024-08-04 04:30:00,4.5,53,7632,0.0,0.0,0.0
2024-08-04 04:45:00,4.75,63,9072,0.0,0.0,0.0
2024-08-04 05:00:00,5.0,53,7632,0.0,0.0,0.0
2024-08-04 05:15:00,5.25,47,6768,0.0,0.0,0.0
2024-08-04 05:30:00,5.5,34,4896,0.0,0.0,0.0
2024-08-04 05:45:00,5.75,49,7056,0.0,0.0,0.0
2024-08-04 06:00:00,6.0,77,11088,0.0,0.0,0.0
2024-08-04 06:15:00,6.25,97,13968,0.0,0.0,0.0
2024-08-04 06:30:00,6.5,37,5328,0.0,0.0,0.0
2024-08-04 06:45:00,6.75,62,8928,0.0,0.0,0.0
2024-08-04 07:00:00,7.0,108,15552,0.0,0.0,0.0
2024-08-04 07:15:00,7.25,109,15696,0.0,0.0,0.0
2024-08-04 07:30:00,7.5,52,7488,0.0,0.0,0.0
2024-08-04 07:45:00,7.75,106,15264,0.0,0.0,0.0
2024-08-04 08:00:00,8.0,117,16848,0.0,0.0,0.0
2024-08-04 08:15:00,8.25,135,19441,0.0,0.0,0.0
2024-08-04 08:30:00,8.5,91,13104,0.0,0.0,0.0
2024-08-04 08:45:00,8.75,115,16560,0.0,0.0,0.0
2024-08-04 09:00:00,9.0,70,10080,0.0,0.0,0.0
2024-08-04 09:15:00,9.25,119,17136,0.0,0.0,0.0
2024-08-04 09:30:00,9.5,92,13248,0.0,0.0,0.0
2024-08-04 09:45:00,9.75,195,28081,0.0,0.0,0.0
2024-08-04 10:00:00,10.0,163,23473,0.0,0.0,0.0
2024-08-04 10:15:00,10.25,149,21457,0.0,0.0,0.0
2024-08-04 10:30:00,10.5,180,25921,0.0,0.0,0.0
2024-08-04 10:45:00,10.75,113,16272,0.0,0.0,0.0
2024-08-04 11:00:00,11.0,136,19585,0.0,0.0,0.0
2024-08-04 11:15:00,11.25,192,27649,0.0,0.0,0.0
2024-08-04 11:30:00,11.5,88,12672,0.0,0.0,0.0
2024-08-04 11:45:00,11.75,206,29665,0.0,0.0,0.0
2024-08-04 12:00:00,12.0,165,23761,0.0,0.0,0.0
2024-08-04 12:15:00,12.25,176,25345,0.0,0.0,0.0
2024-08-04 12:30:00,12.5,226,32545,0.0,0.0,0.0
2024-08-04 12:45:00,12.75,231,33265,0.0,0.0,0.0
2024-08-04 13:00:00,13.0,204,29377,0.0,0.0,0.0
2024-08-04 13:15:00,13.25,175,25201,0.0,0.0,0.0
2024-08-04 13:30:00,13.5,202,29089,0.0,0.0,0.0
2024-08-04 13:45:00,13.75,226,32545,0.0,0.0,0.0
2024-08-04 14:00:00,14.0,209,30097,0.0,0.0,0.0
2024-08-04 14:15:00,14.25,213,30673,0.0,0.0,0.0
2024-08-04 14:30:00,14.5,206,29665,0.0,0.0,0.0
2024-08-04 14:45:00,14.75,198,28513,0.0,0.0,0.0
2024-08-04 15:00:00,15.0,220,31681,0.0,0.0,0.0
2024-08-04 15:15:00,15.25,179,25777,0.0,0.0,0.0
2024-08-04 15:30:00,15.5,170,24481,0.0,0.0,0.0
2024-08-04 15:45:00,15.75,262,37730,0.0,0.0,0.0
2024-08-04 16:00:00,16.0,151,21745,0.0,0.0,0.0
2024-08-04 16:15:00,16.25,193,27793,0.0,0.0,0.0
2024-08-04 16:30:00,16.5,184,26497,0.0,0.0,0.0
2024-08-04 16:45:00,16.75,180,25921,0.0,0.0,0.0
2024-08-04 17:00:00,17.0,161,23185,0.0,0.0,0.0
2024-08-04 17:15:00,17.25,108,15552,0.0,0.0,0.0
2024-08-04 17:30:00,17.5,165,23761,0.0,0.0,0.0
2024-08-04 17:45:00,17.75,153,22033,0.0,0.0,0.0
2024-08-04 18:00:00,18.0,195,28081,0.0,0.0,0.0
2024-08-04 18:15:00,18.25,131,18865,0.0,0.0,0.0
2024-08-04 18:30:00,18.5,160,23041,0.0,0.0,0.0
2024-08-04 18:45:00,18.75,79,11376,0.0,0.0,0.0
2024-08-04 19:00:00,19.0,111,15984,0.0,0.0,0.0
2024-08-04 19:15:00,19.25,144,20737,0.0,0.0,0.0
2024-08-04 19:30:00,19.5,124,17857,0.0,0.0,0.0
2024-08-04 19:45:00,19.75,115,16560,0.0,0.0,0.0
2024-08-04 20:00:00,20.0,156,22465,0.0,0.0,0.0
2024-08-04 20:15:00,20.25,156,22465,0.0,0.0,0.0
2024-08-04 20:30:00,20.5,70,10080,0.0,0.0,0.0
2024-08-04 20:45:00,20.75,93,13392,0.0,0.0,0.0
2024-08-04 21:00:00,21.0,103,14832,0.0,0.0,0.0
2024-08-04 21:15:00,21.25,44,6336,0.0,0.0,0.0
2024-08-04 21:30:00,21.5,103,14832,0.0,0.0,0.0
2024-08-04 21:45:00,21.75,49,7056,0.0,0.0,0.0
2024-08-04 22:00:00,22.0,28,4032,0.0,0.0,0.0
2024-08-04 22:15:00,22.25,134,19297,0.0,0.0,0.0
2024-08-04 22:30:00,22.5,18,2592,0.0,0.0,0.0
2024-08-04 22:45:00,22.75,30,4320,0.0,0.0,0.0
2024-08-04 23:00:00,23.0,49,7056,0.0,0.0,0.0
2024-08-04 23:15:00,23.25,111,15984,0.0,0.0,0.0
2024-08-04 23:30:00,23.5,10,1440,0.0,0.0,0.0
2024-08-04 23:45:00,23.75,36,5184,0.0,0.0,0.0
2024-08-05 00:00:00,0.0,96,13824,0.0,0.0,0.0
2024-08-05 00:15:00,0.25,47,6768,0.0,0.0,0.0
2024-08-05 00:30:00,0.5,33,4752,0.0,0.0,0.0
2024-08-05 00:45:00,0.75,10,1440,0.0,0.0,0.0
2024-08-05 01:00:00,1.0,67,9648,0.0,0.0,0.0
2024-08-05 01:15:00,1.25,76,10944,0.0,0.0,0.0
2024-08-05 01:30:00,1.5,52,7488,0.0,0.0,0.0
2024-08-05 01:45:00,1.75,78,11232,0.0,0.0,0.0
2024-08-05 02:00:00,2.0,27,3888,0.0,0.0,0.0
2024-08-05 02:15:00,2.25,72,10368,0.0,0.0,0.0
2024-08-05 02:30:00,2.5,10,1440,0.0,0.0,0.0
2024-08-05 02:45:00,2.75,10,1440,0.0,0.0,0.0
2024-08-05 03:00:00,3.0,16,2304,0.0,0.0,0.0
2024-08-05 03:15:00,3.25,45,6480,0.0,0.0,0.0
2024-08-05 03:30:00,3.5,57,8208,0.0,0.0,0.0
2024-08-05 03:45:00,3.75,74,10656,0.0,0.0,0.0
2024-08-05 04:00:00,4.0,73,10512,0.0,0.0,0.0
2024-08-05 04:15:00,4.25,57,8208,0.0,0.0,0.0
2024-08-05 04:30:00,4.5,73,10512,0.0,0.0,0.0
2024-08-05 04:45:00,4.75,70,10080,0.0,0.0,0.0
2024-08-05 05:00:00,5.0,53,7632,0.0,0.0,0.0
2024-08-05 05:15:00,5.25,119,17136,0.0,0.0,0.0
2024-08-05 05:30:00,5.5,20,2880,0.0,0.0,0.0
2024-08-05 05:45:00,5.75,106,15264,0.0,0.0,0.0
2024-08-05 06:00:00,6.0,72,10368,0.0,0.0,0.0
2024-08-05 06:15:00,6.25,88,12672,0.0,0.0,0.0
2024-08-05 06:30:00,6.5,69,9936,0.0,0.0,0.0
2024-08-05 06:45:00,6.75,52,7488,0.0,0.0,0.0
2024-08-05 07:00:00,7.0,11,1584,0.0,0.0,0.0
2024-08-05 07:15:00,7.25,74,10656,0.0,0.0,0.0
2024-08-05 07:30:00,7.5,76,10944,0.0,0.0,0.0
2024-08-05 07:45:00,7.75,132,19009,0.0,0.0,0.0
2024-08-05 08:00:00,8.0,77,11088,0.0,0.0,0.0
2024-08-05 08:15:00,8.25,103,14832,0.0,0.0,0.0
2024-08-05 08:30:00,8.5,110,15840,0.0,0.0,0.0
2024-08-05 08:45:00,8.75,67,9648,0.0,0.0,0.0
2024-08-05 09:00:00,9.0,45,6480,0.0,0.0,0.0
2024-08-05 09:15:00,9.25,97,13968,0.0,0.0,0.0
2024-08-05 09:30:00,9.5,89,12816,0.0,0.0,0.0
2024-08-05 09:45:00,9.75,114,16416,0.0,0.0,0.0
2024-08-05 10:00:00,10.0,185,26641,0.0,0.0,0.0
2024-08-05 10:15:00,10.25,156,22465,0.0,0.0,0.0
2024-08-05 10:30:00,10.5,122,17568,0.0,0.0,0.0
2024-08-05 10:45:00,10.75,177,25489,0.0,0.0,0.0
2024-08-05 11:00:00,11.0,167,24049,0.0,0.0,0.0
2024-08-05 11:15:00,11.25,182,26209,0.0,0.0,0.0
2024-08-05 11:30:00,11.5,226,32545,0.0,0.0,0.0
2024-08-05 11:45:00,11.75,112,16128,0.0,0.0,0.0
2024-08-05 12:00:00,12.0,178,25633,0.0,0.0,0.0
2024-08-05 12:15:00,12.25,217,31249,0.0,0.0,0.0
2024-08-05 12:30:00,12.5,163,23473,0.0,0.0,0.0
2024-08-05 12:45:00,12.75,228,32833,0.0,0.0,0.0
2024-08-05 13:00:00,13.0,135,19441,0.0,0.0,0.0
2024-08-05 13:15:00,13.25,146,21025,0.0,0.0,0.0
2024-08-05 13:30:00,13.5,261,37586,0.0,0.0,0.0
2024-08-05 13:45:00,13.75,182,26209,0.0,0.0,0.0
2024-08-05 14:00:00,14.0,208,29953,0.0,0.0,0.0
2024-08-05 14:15:00,14.25,197,28369,0.0,0.0,0.0
2024-08-05 14:30:00,14.5,182,26209,0.0,0.0,0.0
2024-08-05 14:45:00,14.75,215,30961,0.0,0.0,0.0
2024-08-05 15:00:00,15.0,198,28513,0.0,0.0,0.0
2024-08-05 15:15:00,15.25,164,23617,0.0,0.0,0.0
2024-08-05 15:30:00,15.5,207,29809,0.0,0.0,0.0
2024-08-05 15:45:00,15.75,187,26929,0.0,0.0,0.0
2024-08-05 16:00:00,16.0,198,28513,0.0,0.0,0.0
2024-08-05 16:15:00,16.25,173,24913,0.0,0.0,0.0
2024-08-05 16:30:00,16.5,156,22465,0.0,0.0,0.0
2024-08-05 16:45:00,16.75,153,22033,0.0,0.0,0.0
2024-08-05 17:00:00,17.0,184,26497,0.0,0.0,0.0
2024-08-05 17:15:00,17.25,199,28657,0.0,0.0,0.0
2024-08-05 17:30:00,17.5,117,16848,0.0,0.0,0.0
2024-08-05 17:45:00,17.75,181,26065,0.0,0.0,0.0
2024-08-05 18:00:00,18.0,91,13104,0.0,0.0,0.0
2024-08-05 18:15:00,18.25,97,13968,0.0,0.0,0.0
2024-08-05 18:30:00,18.5,131,18865,0.0,0.0,0.0
2024-08-05 18:45:00,18.75,109,15696,0.0,0.0,0.0
2024-08-05 19:00:00,19.0,131,18865,0.0,0.0,0.0
2024-08-05 19:15:00,19.25,39,5616,0.0,0.0,0.0
2024-08-05 19:30:00,19.5,92,13248,0.0,0.0,0.0
2024-08-05 19:45:00,19.75,114,16416,0.0,0.0,0.0
2024-08-05 20:00:00,20.0,109,15696,0.0,0.0,0.0
2024-08-05 20:15:00,20.25,100,14400,0.0,0.0,0.0
2024-08-05 20:30:00,20.5,125,18001,0.0,0.0,0.0
2024-08-05 20:45:00,20.75,105,15120,0.0,0.0,0.0
2024-08-05 21:00:00,21.0,84,12096,0.0,0.0,0.0
2024-08-05 21:15:00,21.25,128,18433,0.0,0.0,0.0
2024-08-05 21:30:00,21.5,54,7776,0.0,0.0,0.0
2024-08-05 21:45:00,21.75,106,15264,0.0,0.0,0.0
2024-08-05 22:00:00,22.0,98,14112,0.0,0.0,0.0
2024-08-05 22:15:00,22.25,70,10080,0.0,0.0,0.0
2024-08-05 22:30:00,22.5,29,4176,0.0,0.0,0.0
2024-08-05 22:45:00,22.75,39,5616,0.0,0.0,0.0
2024-08-05 23:00:00,23.0,75,10800,0.0,0.0,0.0
2024-08-05 23:15:00,23.25,35,5040,0.0,0.0,0.0
2024-08-05 23:30:00,23.5,89,12816,0.0,0.0,0.0
2024-08-05 23:45:00,23.75,63,9072,0.0,0.0,0.0
2024-08-06 00:00:00,0.0,10,1440,0.0,0.0,0.0
2024-08-06 00:15:00,0.25,19,2736,0.0,0.0,0.0
2024-08-06 00:30:00,0.5,34,4896,0.0,0.0,0.0
2024-08-06 00:45:00,0.75,21,3024,0.0,0.0,0.0
2024-08-06 01:00:00,1.0,21,3024,0.0,0.0,0.0
2024-08-06 01:15:00,1.25,50,7200,0.0,0.0,0.0
2024-08-06 01:30:00,1.5,46,6624,0.0,0.0,0.0
2024-08-06 01:45:00,1.75,97,13968,0.0,0.0,0.0
2024-08-06 02:00:00,2.0,11,1584,0.0,0.0,0.0
2024-08-06 02:15:00,2.25,14,2016,0.0,0.0,0.0
2024-08-06 02:30:00,2.5,64,9216,0.0,0.0,0.0
2024-08-06 02:45:00,2.75,11,1584,0.0,0.0,0.0
